# id	situacao_grupo_id	tipo_versao	versao_origem_id	validada	idioma	tipo	contexto	enunciado	fonte	subtipo	estado_inicial	transformacao	sinal_transformacao	estado_final	quantidade_1	quantidade_2	resultado	referido	referendo	valor_relativo	sinal_valor_relativo	termo_desconhecido	representacao_visual	observacoes	personagem_1	personagem_2	personagem_3	fragmento_texto_1	fragmento_texto_2	fragmento_texto_3	fragmento_texto_4	fragmento_texto_5	fragmento_texto_6
PO_0024	SP_0024	original		false	PORTUGUES	TRANSFORMACAO_MEDIDAS	Livros	Raquel tinha quatro livros, sua mãe lhe deu mais cinco, com quantos livros Raquel ficou?	pdf															
PO_0025	SP_0025	original		false	PORTUGUES	TRANSFORMACAO_MEDIDAS	Refrigerantes	Rafael tinha dez refrigerantes e João tomou seis. Quantos refrigerantes restaram?	pdf															
PO_0026	SP_0026	original		false	PORTUGUES	TRANSFORMACAO_MEDIDAS	Anéis	Priscila tinha dois anéis, comprou 3, com quantos ficou?	pdf															
PO_0027	SP_0027	original		false	PORTUGUES	COMPOSICAO_TRANSFORMACAO_MEDIDAS	Flores	Vovó possui 2 rosas brancas e 3 rosas amarelas. Deu 1 rosa branca e 1 rosa amarela para a sua netinha. Com quantas rosas vovó ficou?	pdf															
PO_0028	SP_0028	original		false	PORTUGUES	COMPOSICAO_TRANSFORMACAO_MEDIDAS	Mesas	Em uma sala havia cinco mesas redondas e quatro mesas quadradas. Foi tirada da sala duas mesas redondas e uma mesa quadrada. Quantas mesas ficaram?	pdf															
PO_0029	SP_0029	original		false	PORTUGUES	TRANSFORMACAO_COMPOSTA_DOIS_PASSOS	Guloseimas	Geisa tinha uma caixa com 35 chocolates. Comeu 2 ontem e 5 hoje. Quantos chocolates ainda tem?	pdf															
PO_0030	SP_0030	original		false	PORTUGUES	TRANSFORMACAO_MEDIDAS	Bolas de gude	Ricardo saiu para jogar bola de gude. Ao sair de casa ele possuía 2 bolas. Ao voltar, ele tinha 6 bolas. O que aconteceu no jogo?	pdf															
PO_0031	SP_0031	original		false	PORTUGUES	TRANSFORMACAO_MEDIDAS	Frutas	Maria tinha 4 maçãs, comprou 6 bananas. Com quantas frutas ficou?	pdf															
PO_0032	SP_0032	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Bolas	Paulo tem seis bolas de vidro e oito de aço. Quantas bolas ele tem ao todo?	pdf															
PO_0033	SP_0033	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Figurinhas	Lucas tem 12 figurinhas do Pokémon e 25 do Digimon. Quantas figurinhas ele tem ao todo?	pdf															
PO_0034	SP_0034	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Bonecas	Lívia tem 7 fofoletes, Deborah tem 12 fofoletes. Quantas fofoletes elas têm em conjunto?	pdf															
PO_0035	SP_0035	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Bolas	Paulo tem 17 bolas azuis e vermelhas. Se ele tem 11 bolas azuis, quantas bolas vermelhas ele tem?	pdf															
PO_0036	SP_0036	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Figurinhas	Lucas tem 19 figurinhas de Pokémon e Digimon. Se ele tem 6 figurinhas de Pokémon, quantas figurinhas de Digimon ele tem?	pdf															
PO_0037	SP_0037	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Roupas	Ana ganhou em sua festa de aniversário 2 vestidos vermelhos e 5 vestidos amarelos. Quantos vestidos Ana ganhou ao todo?	pdf															
PO_0038	SP_0038	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Figurinhas	Paulo tem cinco figurinhas. Luis tem sete. Quantas figurinhas Paulo e Luis têm ao todo?	pdf															
PO_0039	SP_0039	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Ovos	Numa caixa existem 12 ovos sendo que 3 vieram quebrados. Quantos ovos inteiros tem na caixa?	pdf															
PO_0040	SP_0040	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Chaves	O pai de Adriana tem um chaveiro com 3 chaves de prata e 2 chaves de ouro. Qual o total de chaves que o pai de Adriana tem no chaveiro?	pdf															
PO_0041	SP_0041	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Bolas	Alex tem uma caixa com 80 bolinhas de gude. Sendo que 30 bolinhas são verdes e as outras azuis. Quantas são as bolinhas azuis?	pdf															
PO_0042	SP_0042	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Álbum	Yuri tinha dois álbuns com 20 figurinhas ao todo. Se em um álbum tinha 8 figurinhas, quantas terá o outro?	pdf															
PO_0043	SP_0043	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Bonecas	Joana tem 10 bonecas, sua irmã tem 5. Quantas bonecas têm as duas irmãs?	pdf															
PO_0044	SP_0044	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Cadeiras	Numa sala de aula tem 30 cadeiras, 5 estão quebradas. Quantas podem ser usadas pelos alunos?	pdf															
PO_0045	SP_0045	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Cordão	Num cordão há 7 continhas azuis e 3 continhas brancas. Quantas continhas têm ao todo no cordão?	pdf															
PO_0046	SP_0046	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Roupas	Natália guarda 3 saias em uma gaveta e 7 em outra gaveta. Quantas saias Natália possui?	pdf															
PO_0047	SP_0047	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Borrachas	Marina tem quatro borrachas azuis, três amarelas, duas verdes e cinco vermelhas. Quantas borrachas Marina tem?	pdf															
PO_0048	SP_0048	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Frutas	Numa cesta há sete laranjas e oito bananas. Quantas frutas tinha na cesta?	pdf															
PO_0049	SP_0049	original		false	PORTUGUES	COMPOSICAO_MEDIDAS	Roupas	Comprei dois vestidos e ganhei duas blusas. Quantas peças de roupa tenho?	pdf															
PO_0050	SP_0050	original		false	PORTUGUES	COMPARACAO_MEDIDAS	Bolas	Paulo tem seis bolas. José tem oito bolas a mais que Paulo. Quantas bolas tem José?	pdf															
PO_0051	SP_0051	original		false	PORTUGUES	COMPARACAO_MEDIDAS	Carrinhos	Marcus e Jardel colecionam carrinhos em miniatura. Marcus tem 23 carrinhos e Jardel tem 11 carrinhos. Quantos carrinhos a menos Jardel tem?	pdf															
PO_0052	SP_0052	original		false	PORTUGUES	COMPARACAO_MEDIDAS	Dinheiro	Ingrid tem 12 reais a mais que Ligianne. Se Ligianne possui 27 reais, quantos reais Ingrid tem?	pdf															
PO_0053	SP_0053	original		false	PORTUGUES	COMPARACAO_MEDIDAS	CDs	Jammes tem 17 CDs. Ela tem 12 CDs a menos que Gisele. Quantos CDs Gisele tem?	pdf															
PO_0054	SP_0054	original		false	PORTUGUES	COMPARACAO_MEDIDAS	Dinheiro	Claudia tem 15 reais. Ela tem 7 reais a mais que Joana. Quantos reais Joana tem?	pdf															
PO_0055	SP_0055	original		false	PORTUGUES	COMPARACAO_MEDIDAS	Dinheiro	Claudenice tem 14 reais a menos que Nádia. Nádia tem 27 reais. Quantos reais Claudenice tem?	pdf															
PO_0056	SP_0056	original		false	PORTUGUES	COMPOSICAO_TRANSFORMACOES	Bolas	João jogou duas partidas de bila. Na segunda ele ganhou 12 bolas. Ao final das duas partidas ele tinha ganhado 22. Quantas bilas ele ganhou na primeira partida?	pdf															
PO_0057	SP_0057	original		false	PORTUGUES	COMPOSICAO_TRANSFORMACOES	Bolas	João jogou duas partidas de bila. Na segunda ele ganhou 12 bolas. Ao final das duas partidas ele tinha perdido 5. Quantas bilas ele perdeu na primeira partida?	pdf															
PO_0058	SP_0058	original		false	PORTUGUES	COMPOSICAO_TRANSFORMACOES	Figurinhas	Manuel ganhou de Antônio 12 figurinhas do Pokémon de João. Mais tarde Manuel ganhou mais 5 figurinhas de Aninha. Manuel ganhou quantas figurinhas ao todo?	pdf															
PO_0059	SP_0059	original		false	PORTUGUES	COMPOSICAO_TRANSFORMACOES	Figurinhas	Manuel ganhou de Antônio 12 figurinhas do Pokémon de João. Mais tarde Manuel perdeu 5 figurinhas para Aninha. Manuel ganhou quantas figurinhas ao todo?	pdf															
PO_0060	SP_0060	original		false	PORTUGUES	COMPOSICAO_TRANSFORMACOES	Figurinhas	Numa primeira partida Maria perdeu 7 figurinhas. Ao final da segunda partida ela tinha ganho ao todo 4 figurinhas. Quantas figurinhas ela ganhou na segunda partida?	pdf															
PO_0061	SP_0061	original		false	PORTUGUES	COMPOSICAO_TRANSFORMACOES	Pontuação	Em um jogo, Paulo ganhou 8 pontos na primeira rodada e perdeu 3 pontos na segunda. Qual foi a transformação total em sua pontuação?	pdf															
PO_0062	SP_0062	original		false	PORTUGUES	TRANSFORMACAO_COMPOSTA_DOIS_PASSOS	Chocolates	Geisa tinha uma caixa com 25 chocolates. Comeu 2 ontem e 5 hoje. Quantos chocolates ainda tem?	pdf															
PO_0063	SP_0063	original		false	PORTUGUES	TRANSFORMACAO_RELACAO	Bonecas	Julia tem 3 bonecas a mais que Maria. A mãe de Maria comprou mais 5 bonecas para ela. Quantas bonecas Maria ficou a mais que Julia?	pdf															
PO_0064	SP_0064	original		false	PORTUGUES	TRANSFORMACAO_RELACAO	Figurinhas	Ana tem 5 figurinhas a mais que Bia. Depois Ana ganhou mais 4 figurinhas. Quantas figurinhas a mais Ana passou a ter que Bia?	pdf															
PO_0065	SP_0065	original		false	PORTUGUES	COMPOSICAO_RELACOES	Dinheiro	Carlos tem 7 reais a mais que João. João tem 2 reais a menos que Pedro. Qual é a relação entre a quantia de Carlos e a de Pedro?	pdf															
PO_0066	SP_0066	original		false	PORTUGUES	COMPOSICAO_RELACOES	Idades	Maria é 4 anos mais velha que João. João é 2 anos mais velho que Carla. Qual é a diferença de idade entre Maria e Carla?	pdf															
EN_0001	SP_0001	traducao	PO_0001	false	INGLES	TRANSFORMACAO_MEDIDAS	Figurinhas	Maria collects stickers. She has 32 stickers. Her mother gave her 22 more stickers. How many stickers does Maria have in her collection now?	auto_i18n															
EN_0002	SP_0002	traducao	PO_0002	false	INGLES	TRANSFORMACAO_MEDIDAS	Frutas e verduras	Maria went to the market with R$25.00. She spent R$18.00 buying fruits and vegetables. How many reais did Maria have left after the market?	auto_i18n															
EN_0003	SP_0003	traducao	PO_0003	false	INGLES	TRANSFORMACAO_MEDIDAS	Frutas	Nádia bought 10 strawberries, and her sister ate 3. How many strawberries did Nádia have left?	auto_i18n															
EN_0004	SP_0004	traducao	PO_0004	false	INGLES	TRANSFORMACAO_MEDIDAS	Balas	Leandro had 10 candies. Lucas, his brother, secretly took some candies from him. When Leandro went to eat them, only 6 candies were left. How many candies did Lucas eat?	auto_i18n															
EN_0005	SP_0005	traducao	PO_0005	false	INGLES	TRANSFORMACAO_MEDIDAS	Bolas	Paulo had 6 balls in the morning. He won 8 more in the afternoon. How many balls did he have?	auto_i18n															
EN_0006	SP_0006	traducao	PO_0006	false	INGLES	TRANSFORMACAO_MEDIDAS	Dinheiro e brinquedos	Andréa had saved 16 reais to buy a doll. Her aunt gave her 5 more reais. How much did Andréa have?	auto_i18n															
EN_0007	SP_0007	traducao	PO_0007	false	INGLES	TRANSFORMACAO_MEDIDAS	Figurinhas	Lucas got 12 stickers from his uncle. He now has 17 stickers. How many stickers did he have before receiving the stickers from his uncle?	auto_i18n															
EN_0008	SP_0008	traducao	PO_0008	false	INGLES	TRANSFORMACAO_MEDIDAS	Selos	Pedro collects stamps. Today he received 23 stamps and now has 417 stamps in his collection. How many stamps did he have before?	auto_i18n															
EN_0009	SP_0009	traducao	PO_0009	false	INGLES	TRANSFORMACAO_MEDIDAS	Bonecas	Karla collects fofoletes. Last month she had 25 fofoletes. Today she counted her collection and saw that she already has 34. How many fofoletes has she gained since last month?	auto_i18n															
EN_0010	SP_0010	traducao	PO_0010	false	INGLES	TRANSFORMACAO_MEDIDAS	Bolas de Gude	Paulo had 16 marbles. He gave 5 to his brother Pedro. How many marbles did he have left?	auto_i18n															
EN_0011	SP_0011	traducao	PO_0011	false	INGLES	TRANSFORMACAO_MEDIDAS	Dinheiro	Mônica went to the market with R$73.00 and came back with R$18.00. How much did Mônica spend at the market?	auto_i18n															
EN_0012	SP_0012	traducao	PO_0012	false	INGLES	TRANSFORMACAO_MEDIDAS	Figurinhas	Lucas lost 12 stickers to João in the bafo game. He now has 17 stickers. How many stickers did he have before?	auto_i18n															
EN_0013	SP_0013	traducao	PO_0013	false	INGLES	TRANSFORMACAO_MEDIDAS	Dinheiro	Larissa had R$20.00 and received R$35.00 more from her grandmother. How much money did she have?	auto_i18n															
EN_0014	SP_0014	traducao	PO_0014	false	INGLES	TRANSFORMACAO_MEDIDAS	Dinheiro	Ícaro had R$5.00 and paid for the bus ticket that cost R$1.00. How much change did he receive?	auto_i18n															
EN_0015	SP_0015	traducao	PO_0015	false	INGLES	TRANSFORMACAO_MEDIDAS	Alunos	In a classroom, there were 20 students at the beginning of class. Five students arrived late. How many students were there at the end of class?	auto_i18n															
EN_0016	SP_0016	traducao	PO_0016	false	INGLES	TRANSFORMACAO_MEDIDAS	Flores	In a bouquet of roses there are 10 roses: 5 white roses and 5 red roses. 3 roses were removed. How many roses remained in the bouquet?	auto_i18n															
EN_0017	SP_0017	traducao	PO_0017	false	INGLES	TRANSFORMACAO_MEDIDAS	Festa	Joana invited 20 school friends to her birthday party. When it was time to sing Happy Birthday, her father and mother also appeared. How many people were at the party?	auto_i18n															
EN_0018	SP_0018	traducao	PO_0018	false	INGLES	TRANSFORMACAO_MEDIDAS	Dinheiro	Priscila had R$10.00 and lent R$3.00 to two friends. How many reais did Priscila have left?	auto_i18n															
EN_0019	SP_0019	traducao	PO_0019	false	INGLES	TRANSFORMACAO_MEDIDAS	Fivelas	Alice has 7 hair clips and got 4 more from her mother. How many hair clips does Alice have now?	auto_i18n															
EN_0020	SP_0020	traducao	PO_0020	false	INGLES	TRANSFORMACAO_MEDIDAS	Brinquedos	Felipe had 7 toy cars and lost 3 while playing. How many toy cars does Felipe have now?	auto_i18n															
EN_0021	SP_0021	traducao	PO_0021	false	INGLES	TRANSFORMACAO_MEDIDAS	Alimentos	There were 15 kg of rice in the pantry. 7 kg have already been used. How many kilos of rice do I still have?	auto_i18n															
EN_0022	SP_0022	traducao	PO_0022	false	INGLES	TRANSFORMACAO_MEDIDAS	Frutas	Lia keeps 5 apples in a box. 2 more apples were put in it. How many apples are now in the box?	auto_i18n															
EN_0023	SP_0023	traducao	PO_0023	false	INGLES	TRANSFORMACAO_MEDIDAS	Brinquedos	In a store there were 8 toy cars for sale. 6 toy cars were sold. How many were left?	auto_i18n															
EN_0024	SP_0024	traducao	PO_0024	false	INGLES	TRANSFORMACAO_MEDIDAS	Livros	Raquel had 4 books and her mother gave her 5 more. How many books did Raquel have?	auto_i18n															
EN_0025	SP_0025	traducao	PO_0025	false	INGLES	TRANSFORMACAO_MEDIDAS	Refrigerantes	Rafael had 10 soft drinks and João drank 6. How many soft drinks were left?	auto_i18n															
EN_0026	SP_0026	traducao	PO_0026	false	INGLES	TRANSFORMACAO_MEDIDAS	Anéis	Priscila had 2 rings and bought 3 more. How many did she have?	auto_i18n															
EN_0027	SP_0027	traducao	PO_0027	false	INGLES	COMPOSICAO_TRANSFORMACAO_MEDIDAS	Flores	Grandma has 2 white roses and 3 yellow roses. She gave 1 white rose and 1 yellow rose to her granddaughter. How many roses did Grandma have left?	auto_i18n															
EN_0028	SP_0028	traducao	PO_0028	false	INGLES	COMPOSICAO_TRANSFORMACAO_MEDIDAS	Mesas	In a room there were 5 round tables and 4 square tables. 2 round tables and 1 square table were removed from the room. How many tables remained?	auto_i18n															
EN_0029	SP_0029	traducao	PO_0029	false	INGLES	TRANSFORMACAO_COMPOSTA_DOIS_PASSOS	Guloseimas	Geisa had a box with 35 chocolates. She ate 2 yesterday and 5 today. How many chocolates does she still have?	auto_i18n															
EN_0030	SP_0030	traducao	PO_0030	false	INGLES	TRANSFORMACAO_MEDIDAS	Bolas de gude	Ricardo went out to play marbles. When he left home, he had 2 marbles. When he returned, he had 6 marbles. What happened in the game?	auto_i18n															
EN_0031	SP_0031	traducao	PO_0031	false	INGLES	TRANSFORMACAO_MEDIDAS	Frutas	Maria had 4 apples and bought 6 bananas. How many fruits did she have?	auto_i18n															
EN_0032	SP_0032	traducao	PO_0032	false	INGLES	COMPOSICAO_MEDIDAS	Bolas	Paulo has 6 glass balls and 8 steel balls. How many balls does he have in all?	auto_i18n															
EN_0033	SP_0033	traducao	PO_0033	false	INGLES	COMPOSICAO_MEDIDAS	Figurinhas	Lucas has 12 Pokémon stickers and 25 Digimon stickers. How many stickers does he have in all?	auto_i18n															
EN_0034	SP_0034	traducao	PO_0034	false	INGLES	COMPOSICAO_MEDIDAS	Bonecas	Lívia has 7 fofoletes and Deborah has 12 fofoletes. How many fofoletes do they have together?	auto_i18n															
EN_0035	SP_0035	traducao	PO_0035	false	INGLES	COMPOSICAO_MEDIDAS	Bolas	Paulo has 17 blue and red balls. If he has 11 blue balls, how many red balls does he have?	auto_i18n															
EN_0036	SP_0036	traducao	PO_0036	false	INGLES	COMPOSICAO_MEDIDAS	Figurinhas	Lucas has 19 Pokémon and Digimon stickers. If he has 6 Pokémon stickers, how many Digimon stickers does he have?	auto_i18n															
EN_0037	SP_0037	traducao	PO_0037	false	INGLES	COMPOSICAO_MEDIDAS	Roupas	Ana received 2 red dresses and 5 yellow dresses at her birthday party. How many dresses did Ana receive in all?	auto_i18n															
EN_0038	SP_0038	traducao	PO_0038	false	INGLES	COMPOSICAO_MEDIDAS	Figurinhas	Paulo has 5 stickers. Luis has 7. How many stickers do Paulo and Luis have in all?	auto_i18n															
EN_0039	SP_0039	traducao	PO_0039	false	INGLES	COMPOSICAO_MEDIDAS	Ovos	In a box there are 12 eggs, and 3 of them arrived broken. How many whole eggs are in the box?	auto_i18n															
EN_0040	SP_0040	traducao	PO_0040	false	INGLES	COMPOSICAO_MEDIDAS	Chaves	Adriana’s father has a key ring with 3 silver keys and 2 gold keys. What is the total number of keys on Adriana’s father’s key ring?	auto_i18n															
EN_0041	SP_0041	traducao	PO_0041	false	INGLES	COMPOSICAO_MEDIDAS	Bolas	Alex has a box with 80 marbles. 30 marbles are green and the others are blue. How many marbles are blue?	auto_i18n															
EN_0042	SP_0042	traducao	PO_0042	false	INGLES	COMPOSICAO_MEDIDAS	Álbum	Yuri had 2 albums with 20 stickers in all. If one album had 8 stickers, how many stickers will the other have?	auto_i18n															
EN_0043	SP_0043	traducao	PO_0043	false	INGLES	COMPOSICAO_MEDIDAS	Bonecas	Joana has 10 dolls, and her sister has 5. How many dolls do the two sisters have?	auto_i18n															
EN_0044	SP_0044	traducao	PO_0044	false	INGLES	COMPOSICAO_MEDIDAS	Cadeiras	In a classroom there are 30 chairs, and 5 are broken. How many can be used by the students?	auto_i18n															
EN_0045	SP_0045	traducao	PO_0045	false	INGLES	COMPOSICAO_MEDIDAS	Cordão	On a cord there are 7 blue beads and 3 white beads. How many beads are there in all on the cord?	auto_i18n															
EN_0046	SP_0046	traducao	PO_0046	false	INGLES	COMPOSICAO_MEDIDAS	Roupas	Natália keeps 3 skirts in one drawer and 7 in another drawer. How many skirts does Natália have?	auto_i18n															
EN_0047	SP_0047	traducao	PO_0047	false	INGLES	COMPOSICAO_MEDIDAS	Borrachas	Marina has 4 blue erasers, 3 yellow erasers, 2 green erasers and 5 red erasers. How many erasers does Marina have?	auto_i18n															
